s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-1.306798343380545,-1.4454537995653058,-1.4454537995653058,-1.306798343380545,0.0366837850072351,0.022855829985870362,0.022855829985870362,0.0366837850072351
-1.3600507656429788,-1.6148714944488634,-1.6148714944488634,-1.3600507656429788,0.03526077575188774,0.023334490408843653,0.023334490408843653,0.03526077575188774
-1.3663561216355702,-1.7858085309355558,-1.7858085309355558,-1.3663561216355702,0.03331009318954312,0.023483555544429935,0.023483555544429935,0.03331009318954312
-1.3184724385850575,-1.9563562557001979,-1.9563562557001979,-1.3184724385850575,0.03220545051587175,0.02329329301934688,0.02329329301934688,0.03220545051587175
-1.2494314449261026,-2.124360759276985,-2.124360759276985,-1.2494314449261026,0.03316721161517886,0.02276887717685219,0.02276887717685219,0.03316721161517886
-1.21567268372124,-2.2873111143578635,-2.2873111143578635,-1.21567268372124,0.036200813194374175,0.021933690614659232,0.021933690614659232,0.036200813194374175
-1.243378815915611,-2.4422666150796997,-2.4422666150796997,-1.243378815915611,0.040044422236160324,0.020831800968788707,0.020831800968788707,0.040044422236160324
-1.3207646491764988,-2.5858600758849697,-2.5858600758849697,-1.3207646491764988,0.04313399535670628,0.01952892045467339,0.01952892045467339,0.04313399535670628
-1.4216456074106405,-2.714464854366795,-2.714464854366795,-1.4216456074106405,0.04432902690632062,0.0181109866319215,0.0181109866319215,0.04432902690632062
-1.516580638168812,-2.824672787554172,-2.824672787554172,-1.516580638168812,0.0432042466234229,0.01667910427132611,0.01667910427132611,0.0432042466234229
-1.5726072867928835,-2.9142296439671616,-2.9142296439671616,-1.5726072867928835,0.040232008646314064,0.01533915954638525,0.01533915954638525,0.040232008646314064
-1.5568263056494218,-2.983340701891423,-2.983340701891423,-1.5568263056494218,0.03696206718324294,0.014184926370031034,0.014184926370031034,0.03696206718324294
-1.467737291839399,-3.0356540415880366,-3.0356540415880366,-1.467737291839399,0.03579917836970475,0.013276846559511623,0.013276846559511623,0.03579917836970475
