s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-1.126788938648758,-2.6923813585267777,-2.6923813585267777,-1.126788938648758,0.02758181835419413,0.026611733241409995,0.026611733241409995,0.02758181835419413
-1.1310883740684796,-2.8343409603796874,-2.8343409603796874,-1.1310883740684796,0.02654714306903806,0.026660795081671396,0.026660795081671396,0.02654714306903806
-1.1082832246207686,-2.9720313314790614,-2.9720313314790614,-1.1082832246207686,0.025799078604724725,0.026345036785170924,0.026345036785170924,0.025799078604724725
-1.0727866319149422,-3.104408771046818,-3.104408771046818,-1.0727866319149422,0.025818966970660717,0.025702424768061977,0.025702424768061977,0.025818966970660717
-1.0508403035971945,-3.2304825562441946,-3.2304825562441946,-1.0508403035971945,0.026626642270034567,0.024773054683901844,0.024773054683901844,0.026626642270034567
-1.0588614231850493,-3.349081094404898,-3.349081094404898,-1.0588614231850493,0.02774244432428444,0.02359647403148496,0.02359647403148496,0.02774244432428444
-1.0935816144458952,-3.458558849896682,-3.458558849896682,-1.0935816144458952,0.028531100416437555,0.02221245116068135,0.02221245116068135,0.028531100416437555
-1.1386225396710856,-3.556463815337522,-3.556463815337522,-1.1386225396710856,0.028565487892280014,0.02066518644668005,0.02066518644668005,0.028565487892280014
-1.17304246574166,-3.639213148757033,-3.639213148757033,-1.17304246574166,0.027816451905123156,0.019010205967512503,0.019010205967512503,0.027816451905123156
-1.1781096506927078,-3.701899749005942,-3.701899749005942,-1.1781096506927078,0.026689727956196625,0.017322675664562533,0.017322675664562533,0.026689727956196625
-1.1475148448707493,-3.73855559480532,-3.73855559480532,-1.1475148448707493,0.025897361575147767,0.015705296202376418,0.015705296202376418,0.025897361575147767
-1.0987967086771326,-3.7435962392333115,-3.7435962392333115,-1.0987967086771326,0.026079074495106033,0.014292055923363587,0.014292055923363587,0.026079074495106033
-1.0656486175748068,-3.7154147209761583,-3.7154147209761583,-1.0656486175748068,0.02731606427858598,0.013239404450752727,0.013239404450752727,0.02731606427858598
-1.0695556278256684,-3.6615534568279315,-3.6615534568279315,-1.0695556278256684,0.029046273695759545,0.012692393869636219,0.012692393869636219,0.029046273695759545
-1.1073949638525813,-3.6003433276276406,-3.6003433276276406,-1.1073949638525813,0.030480937927885417,0.012727420052139867,0.012727420052139867,0.030480937927885417
-1.1610441915647387,-3.5534278963864243,-3.5534278963864243,-1.1610441915647387,0.031043007154076045,0.013312083328476203,0.013312083328476203,0.031043007154076045
-1.2075662682997057,-3.534945552794614,-3.534945552794614,-1.2075662682997057,0.03059311689693253,0.014325891704225218,0.014325891704225218,0.03059311689693253
-1.225039080528583,-3.5483981713232913,-3.5483981713232913,-1.225039080528583,0.029505873103690492,0.015619781460279033,0.015619781460279033,0.029505873103690492
-1.2016570783310025,-3.590742116068912,-3.590742116068912,-1.2016570783310025,0.028603706368765733,0.017060520987179927,0.017060520987179927,0.028603706368765733
-1.1508093549876037,-3.6569781397347954,-3.6569781397347954,-1.1508093549876037,0.028798724304409374,0.018543369235596605,0.018543369235596605,0.028798724304409374
-1.110692088740516,-3.742466745777275,-3.742466745777275,-1.110692088740516,0.03044121611299195,0.019986529854682293,0.019986529854682293,0.03044121611299195
-1.112433550634668,-3.8435308512119657,-3.8435308512119657,-1.112433550634668,0.03299073000921292,0.0213215128296697,0.0213215128296697,0.03299073000921292
-1.1583873426469182,-3.9573311111763996,-3.9573311111763996,-1.1583873426469182,0.035426558833988694,0.022486097489857287,0.022486097489857287,0.035426558833988694
-1.2314235345027642,-4.081565345182245,-4.081565345182245,-1.2314235345027642,0.03683806748091478,0.02342174734507472,0.02342174734507472,0.03683806748091478
-1.3077193162631968,-4.214206881092807,-4.214206881092807,-1.3077193162631968,0.03676026149315449,0.024075070933566946,0.024075070933566946,0.03676026149315449
-1.3613538689833444,-4.353337469568908,-4.353337469568908,-1.3613538689833444,0.035330598554327325,0.024401921476863882,0.024401921476863882,0.035330598554327325
-1.3680886569344481,-4.497070066512364,-4.497070066512364,-1.3680886569344481,0.03336776483139835,0.024372362924336508,0.024372362924336508,0.03336776483139835
-1.3205418193096985,-4.643540805897195,-4.643540805897195,-1.3205418193096985,0.03224569785338341,0.02397477548907267,0.02397477548907267,0.03224569785338341
-1.2515272459861764,-4.790950799153375,-4.790950799153375,-1.2515272459861764,0.0331891160215255,0.02321770587125153,0.02321770587125153,0.0331891160215255
-1.2175186168190058,-4.937642973660039,-4.937642973660039,-1.2175186168190058,0.036210091652108596,0.02212859126816639,0.02212859126816639,0.036210091652108596
-1.24494215684325,-5.082198381191191,-5.082198381191191,-1.24494215684325,0.040049217342393376,0.02074913847953033,0.02074913847953033,0.040049217342393376
-1.3221547646588039,-5.2235238021867385,-5.2235238021867385,-1.3221547646588039,0.043140446833464866,0.019127889734224017,0.019127889734224017,0.043140446833464866
-1.4230054113020323,-5.360873075240652,-5.360873075240652,-1.4230054113020323,0.04434006882508183,0.017311327721684065,0.017311327721684065,0.04434006882508183
-1.518068243364026,-5.493694046562256,-5.493694046562256,-1.518068243364026,0.043219418838635906,0.015335656738119293,0.015335656738119293,0.043219418838635906
