s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-1.09557886750421,-0.8593593750726188,-0.8593593750726188,-1.09557886750421,0.02851857108259855,0.011191798482609842,0.011191798482609842,0.02851857108259855
-1.1405461674088468,-1.0093933560973278,-1.0093933560973278,-1.1405461674088468,0.028547073988925878,0.009781106695661878,0.009781106695661878,0.028547073988925878
-1.1749139418940675,-1.1656553569124937,-1.1656553569124937,-1.1749139418940675,0.027792131049461988,0.008260178979300809,0.008260178979300809,0.027792131049461988
-1.179905031842833,-1.33373948502443,-1.33373948502443,-1.179905031842833,0.026658570171784298,0.006634454640370675,0.006634454640370675,0.026658570171784298
-1.1491310416230986,-1.5261037534662245,-1.5261037534662245,-1.1491310416230986,0.025858290498492167,0.0049188770208069875,0.0049188770208069875,0.025858290498492167
-1.1000919797529873,-1.7832503468115364,-1.7832503468115364,-1.1000919797529873,0.026032127892923487,0.003150867002698566,0.003150867002698566,0.026032127892923487
-1.0665587830667689,-2.3350702167167667,-2.3350702167167667,-1.0665587830667689,0.027262720563356505,0.0014816698729710187,0.0014816698729710187,0.027262720563356505
-1.0701215314446297,-4.007185018051121,-4.007185018051121,-1.0701215314446297,0.02898836326764574,0.001282498831414635,0.001282498831414635,0.02898836326764574
-1.1076803542187934,-4.680874074045386,-4.680874074045386,-1.1076803542187934,0.0304198041858392,0.0029162537518821405,0.0029162537518821405,0.0304198041858392
-1.1610698869994094,-4.955862389303523,-4.955862389303523,-1.1610698869994094,0.03097960060817615,0.004752259010212472,0.004752259010212472,0.03097960060817615
-1.207285294424761,-5.152528353670898,-5.152528353670898,-1.207285294424761,0.030528568656977458,0.006582347953796266,0.006582347953796266,0.030528568656977458
-1.2243364032570279,-5.322061987770338,-5.322061987770338,-1.2243364032570279,0.029442363035307038,0.00835869550322954,0.00835869550322954,0.029442363035307038
-1.2004093832246756,-5.479287809322314,-5.479287809322314,-1.2004093832246756,0.028545366053620326,0.010052071459335057,0.010052071459335057,0.028545366053620326
-1.1490404125929645,-5.630125961528023,-5.630125961528023,-1.1490404125929645,0.028751150058391163,0.011635308932555289,0.011635308932555289,0.028751150058391163
-1.1086394260368215,-5.777302958662149,-5.777302958662149,-1.1086394260368215,0.030408546923825244,0.013079468473853679,0.013079468473853679,0.030408546923825244
-1.1103593923885,-5.9220070481704825,-5.9220070481704825,-1.1103593923885,0.032973618782027564,0.014354211361493263,0.014354211361493263,0.032973618782027564
-1.1564279868583092,-6.06451814058471,-6.06451814058471,-1.1564279868583092,0.03542343354017942,0.015430835479258794,0.015430835479258794,0.03542343354017942
-1.2296187245991574,-6.2045529896837035,-6.2045529896837035,-1.2296187245991574,0.03684694184939539,0.01628672813337006,0.01628672813337006,0.03684694184939539
-1.306083575193104,-6.341544931540948,-6.341544931540948,-1.306083575193104,0.03677935576943198,0.01690962231453852,0.01690962231453852,0.03677935576943198
-1.3599265853117768,-6.474922889061981,-6.474922889061981,-1.3599265853117768,0.03535805053923293,0.017299888159702376,0.017299888159702376,0.03535805053923293
-1.3669584448679237,-6.6043901185716,-6.6043901185716,-1.3669584448679237,0.03340076260442065,0.017469378616146582,0.017469378616146582,0.03340076260442065
-1.319798194012242,-6.7301571463317575,-6.7301571463317575,-1.319798194012242,0.03227955957319511,0.017436198638352506,0.017436198638352506,0.03227955957319511
-1.251110379430883,-6.853044191962554,-6.853044191962554,-1.251110379430883,0.03321836448197777,0.01721620149237845,0.01721620149237845,0.03321836448197777
-1.2172073955090272,-6.97435780925572,-6.97435780925572,-1.2172073955090272,0.03623201775333491,0.016813732091787627,0.016813732091787627,0.03623201775333491
-1.2445453551067005,-7.095491322958102,-7.095491322958102,-1.2445453551067005,0.040065037435061644,0.016215335240685816,0.016215335240685816,0.040065037435061644
-1.3215782371784532,-7.2172820652575,-7.2172820652575,-1.3215782371784532,0.04315343942712554,0.015389854166081426,0.015389854166081426,0.04315343942712554
-1.422204912317555,-7.339193334400063,-7.339193334400063,-1.422204912317555,0.04435426187227321,0.014296327862217881,0.014296327862217881,0.04435426187227321
-1.517017223511627,-7.45825599365489,-7.45825599365489,-1.517017223511627,0.04323955160620145,0.012898478241954501,0.012898478241954501,0.04323955160620145
-1.573117051947292,-7.567263764916434,-7.567263764916434,-1.573117051947292,0.04027864696502318,0.011183307101161633,0.011183307101161633,0.04027864696502318
-1.5577167403112273,-7.650541837652225,-7.650541837652225,-1.5577167403112273,0.037016451375565806,0.009183527099079013,0.009183527099079013,0.037016451375565806
-1.4692714262952946,-7.672008311089591,-7.672008311089591,-1.4692714262952946,0.035850624123925964,0.00701441727244536,0.00701441727244536,0.035850624123925964
